sensor_id,sensor_name,sensor_latitude,sensor_longitude,area_type,measurement_timestamp,pollutant,pollutant_value,pollutant_unit,date,hour,is_weekend,season,timestamp_rounded,weather_timestamp,temperature_c,humidity_percent,pressure_hpa,wind_speed_ms,wind_direction_deg,precipitation_mm,weather_condition,visibility_km,road_edges,road_length_km,industrial_area,commercial_area,residential_area,green_space,water_body,educational,medical,transportation,building_density,aqi,pollution_category,traffic_influence,month,day_of_week,is_rush_hour,pollution_source
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 12:00:00,PM10,1.1140623326948438,μg/m³,2025-09-17,12.0,0.0,Summer,2025-09-17 12:00:00,2025-09-17 12:00:00,0.1791287307275876,1.3933152650639269,1.3000287696166355,-1.1445088968475217,253.0,1.2937315411516166,Partly Cloudy,-0.3490388163965359,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100.0,Moderate,Low,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 12:00:00,NO2,-0.4807737409444352,μg/m³,2025-09-17,12.0,0.0,Summer,2025-09-17 12:00:00,2025-09-17 12:00:00,0.1791287307275876,1.3933152650639269,1.3000287696166355,-1.1445088968475217,253.0,1.2937315411516166,Partly Cloudy,-0.3490388163965359,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 12:00:00,CO,-1.1045462141088032,mg/m³,2025-09-17,12.0,0.0,Summer,2025-09-17 12:00:00,2025-09-17 12:00:00,0.1791287307275876,1.3933152650639269,1.3000287696166355,-1.1445088968475217,253.0,1.2937315411516166,Partly Cloudy,-0.3490388163965359,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 12:00:00,SO2,0.0116627475263517,μg/m³,2025-09-17,12.0,0.0,Summer,2025-09-17 12:00:00,2025-09-17 12:00:00,0.1791287307275876,1.3933152650639269,1.3000287696166355,-1.1445088968475217,253.0,1.2937315411516166,Partly Cloudy,-0.3490388163965359,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100.0,Moderate,Low,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 12:00:00,O3,-0.3030147460012216,μg/m³,2025-09-17,12.0,0.0,Summer,2025-09-17 12:00:00,2025-09-17 12:00:00,0.1791287307275876,1.3933152650639269,1.3000287696166355,-1.1445088968475217,253.0,1.2937315411516166,Partly Cloudy,-0.3490388163965359,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 16:00:00,PM2.5,0.7855754627006075,μg/m³,2025-09-17,16.0,0.0,Summer,2025-09-17 16:00:00,2025-09-17 16:00:00,1.4908800587076156,-0.323778859420815,-0.268971469575868,0.8799761801233302,39.0,-0.9194100603960276,Cloudy,-0.2803379011954683,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200.0,Unhealthy,Medium,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 16:00:00,PM10,1.7398915215031827,μg/m³,2025-09-17,16.0,0.0,Summer,2025-09-17 16:00:00,2025-09-17 16:00:00,1.4908800587076156,-0.323778859420815,-0.268971469575868,0.8799761801233302,39.0,-0.9194100603960276,Cloudy,-0.2803379011954683,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100.0,Moderate,Medium,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 16:00:00,NO2,-0.1511116048679298,μg/m³,2025-09-17,16.0,0.0,Summer,2025-09-17 16:00:00,2025-09-17 16:00:00,1.4908800587076156,-0.323778859420815,-0.268971469575868,0.8799761801233302,39.0,-0.9194100603960276,Cloudy,-0.2803379011954683,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Medium,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 16:00:00,CO,-1.0678191490378912,mg/m³,2025-09-17,16.0,0.0,Summer,2025-09-17 16:00:00,2025-09-17 16:00:00,1.4908800587076156,-0.323778859420815,-0.268971469575868,0.8799761801233302,39.0,-0.9194100603960276,Cloudy,-0.2803379011954683,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Medium,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 16:00:00,SO2,-0.3441490588806429,μg/m³,2025-09-17,16.0,0.0,Summer,2025-09-17 16:00:00,2025-09-17 16:00:00,1.4908800587076156,-0.323778859420815,-0.268971469575868,0.8799761801233302,39.0,-0.9194100603960276,Cloudy,-0.2803379011954683,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Medium,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 16:00:00,O3,-0.4249486020366492,μg/m³,2025-09-17,16.0,0.0,Summer,2025-09-17 16:00:00,2025-09-17 16:00:00,1.4908800587076156,-0.323778859420815,-0.268971469575868,0.8799761801233302,39.0,-0.9194100603960276,Cloudy,-0.2803379011954683,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Medium,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 20:00:00,PM2.5,0.868725538021152,μg/m³,2025-09-17,20.0,0.0,Summer,2025-09-17 20:00:00,2025-09-17 20:00:00,1.4746855978683555,0.383259897719961,1.3000287696166355,-0.7396118814533511,279.0,-0.9194100603960276,Partly Cloudy,-0.4520901891981379,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200.0,Unhealthy,Medium,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 20:00:00,PM10,0.5455273653971272,μg/m³,2025-09-17,20.0,0.0,Summer,2025-09-17 20:00:00,2025-09-17 20:00:00,1.4746855978683555,0.383259897719961,1.3000287696166355,-0.7396118814533511,279.0,-0.9194100603960276,Partly Cloudy,-0.4520901891981379,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100.0,Moderate,Medium,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 20:00:00,NO2,0.7802867653303964,μg/m³,2025-09-17,20.0,0.0,Summer,2025-09-17 20:00:00,2025-09-17 20:00:00,1.4746855978683555,0.383259897719961,1.3000287696166355,-0.7396118814533511,279.0,-0.9194100603960276,Partly Cloudy,-0.4520901891981379,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100.0,Moderate,Medium,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 20:00:00,CO,-1.0839790576690924,mg/m³,2025-09-17,20.0,0.0,Summer,2025-09-17 20:00:00,2025-09-17 20:00:00,1.4746855978683555,0.383259897719961,1.3000287696166355,-0.7396118814533511,279.0,-0.9194100603960276,Partly Cloudy,-0.4520901891981379,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Medium,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 20:00:00,SO2,-0.2950816999459046,μg/m³,2025-09-17,20.0,0.0,Summer,2025-09-17 20:00:00,2025-09-17 20:00:00,1.4746855978683555,0.383259897719961,1.3000287696166355,-0.7396118814533511,279.0,-0.9194100603960276,Partly Cloudy,-0.4520901891981379,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Medium,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-17 20:00:00,O3,-0.0412242261757615,μg/m³,2025-09-17,20.0,0.0,Summer,2025-09-17 20:00:00,2025-09-17 20:00:00,1.4746855978683555,0.383259897719961,1.3000287696166355,-0.7396118814533511,279.0,-0.9194100603960276,Partly Cloudy,-0.4520901891981379,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Medium,9.0,2.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 00:00:00,PM2.5,1.1405058195459,μg/m³,2025-09-18,0.0,0.0,Summer,2025-09-18 00:00:00,2025-09-18 00:00:00,-1.5698730399124488,-1.6368508369679706,0.4034572043637765,1.122914389359833,237.0,0.5560176739690684,Cloudy,-0.795594765203477,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200.0,Unhealthy,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 00:00:00,PM10,1.71521093377553,μg/m³,2025-09-18,0.0,0.0,Summer,2025-09-18 00:00:00,2025-09-18 00:00:00,-1.5698730399124488,-1.6368508369679706,0.4034572043637765,1.122914389359833,237.0,0.5560176739690684,Cloudy,-0.795594765203477,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100.0,Moderate,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 00:00:00,NO2,0.2819739464482633,μg/m³,2025-09-18,0.0,0.0,Summer,2025-09-18 00:00:00,2025-09-18 00:00:00,-1.5698730399124488,-1.6368508369679706,0.4034572043637765,1.122914389359833,237.0,0.5560176739690684,Cloudy,-0.795594765203477,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 00:00:00,CO,-1.1080720123556107,mg/m³,2025-09-18,0.0,0.0,Summer,2025-09-18 00:00:00,2025-09-18 00:00:00,-1.5698730399124488,-1.6368508369679706,0.4034572043637765,1.122914389359833,237.0,0.5560176739690684,Cloudy,-0.795594765203477,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 00:00:00,SO2,-0.4787170253004641,μg/m³,2025-09-18,0.0,0.0,Summer,2025-09-18 00:00:00,2025-09-18 00:00:00,-1.5698730399124488,-1.6368508369679706,0.4034572043637765,1.122914389359833,237.0,0.5560176739690684,Cloudy,-0.795594765203477,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 00:00:00,O3,-0.4443404923940907,μg/m³,2025-09-18,0.0,0.0,Summer,2025-09-18 00:00:00,2025-09-18 00:00:00,-1.5698730399124488,-1.6368508369679706,0.4034572043637765,1.122914389359833,237.0,0.5560176739690684,Cloudy,-0.795594765203477,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 04:00:00,PM2.5,1.0341442391005395,μg/m³,2025-09-18,4.0,0.0,Summer,2025-09-18 04:00:00,2025-09-18 04:00:00,-0.6791776937531707,0.0802432875167713,0.1793143130505616,0.7180173739656622,338.0,-0.4276008156076621,Cloudy,-1.3108516292114858,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200.0,Unhealthy,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 04:00:00,PM10,3.418171486983573,μg/m³,2025-09-18,4.0,0.0,Summer,2025-09-18 04:00:00,2025-09-18 04:00:00,-0.6791776937531707,0.0802432875167713,0.1793143130505616,0.7180173739656622,338.0,-0.4276008156076621,Cloudy,-1.3108516292114858,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,150.0,Unhealthy for Sensitive Groups,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 04:00:00,NO2,-0.4369950793799083,μg/m³,2025-09-18,4.0,0.0,Summer,2025-09-18 04:00:00,2025-09-18 04:00:00,-0.6791776937531707,0.0802432875167713,0.1793143130505616,0.7180173739656622,338.0,-0.4276008156076621,Cloudy,-1.3108516292114858,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 04:00:00,CO,-1.0945564524095153,mg/m³,2025-09-18,4.0,0.0,Summer,2025-09-18 04:00:00,2025-09-18 04:00:00,-0.6791776937531707,0.0802432875167713,0.1793143130505616,0.7180173739656622,338.0,-0.4276008156076621,Cloudy,-1.3108516292114858,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 04:00:00,SO2,-0.558047485853634,μg/m³,2025-09-18,4.0,0.0,Summer,2025-09-18 04:00:00,2025-09-18 04:00:00,-0.6791776937531707,0.0802432875167713,0.1793143130505616,0.7180173739656622,338.0,-0.4276008156076621,Cloudy,-1.3108516292114858,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 04:00:00,O3,-0.5897796700749018,μg/m³,2025-09-18,4.0,0.0,Summer,2025-09-18 04:00:00,2025-09-18 04:00:00,-0.6791776937531707,0.0802432875167713,0.1793143130505616,0.7180173739656622,338.0,-0.4276008156076621,Cloudy,-1.3108516292114858,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 08:00:00,PM2.5,1.98464068313574,μg/m³,2025-09-18,8.0,0.0,Summer,2025-09-18 08:00:00,2025-09-18 08:00:00,-0.4362607811642767,-0.5257899328896082,-0.268971469575868,0.0701821493349897,7.0,0.0642084291807031,Partly Cloudy,-0.2459874435949345,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200.0,Unhealthy,High,9.0,3.0,1.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 08:00:00,PM10,2.427715996151221,μg/m³,2025-09-18,8.0,0.0,Summer,2025-09-18 08:00:00,2025-09-18 08:00:00,-0.4362607811642767,-0.5257899328896082,-0.268971469575868,0.0701821493349897,7.0,0.0642084291807031,Partly Cloudy,-0.2459874435949345,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100.0,Moderate,High,9.0,3.0,1.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 08:00:00,NO2,1.3235535118593251,μg/m³,2025-09-18,8.0,0.0,Summer,2025-09-18 08:00:00,2025-09-18 08:00:00,-0.4362607811642767,-0.5257899328896082,-0.268971469575868,0.0701821493349897,7.0,0.0642084291807031,Partly Cloudy,-0.2459874435949345,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100.0,Moderate,High,9.0,3.0,1.0,Vehicular
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 08:00:00,CO,-1.0478396256393152,mg/m³,2025-09-18,8.0,0.0,Summer,2025-09-18 08:00:00,2025-09-18 08:00:00,-0.4362607811642767,-0.5257899328896082,-0.268971469575868,0.0701821493349897,7.0,0.0642084291807031,Partly Cloudy,-0.2459874435949345,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,High,9.0,3.0,1.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 08:00:00,SO2,0.0242968579107454,μg/m³,2025-09-18,8.0,0.0,Summer,2025-09-18 08:00:00,2025-09-18 08:00:00,-0.4362607811642767,-0.5257899328896082,-0.268971469575868,0.0701821493349897,7.0,0.0642084291807031,Partly Cloudy,-0.2459874435949345,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100.0,Moderate,High,9.0,3.0,1.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 08:00:00,O3,-0.1564003022381413,μg/m³,2025-09-18,8.0,0.0,Summer,2025-09-18 08:00:00,2025-09-18 08:00:00,-0.4362607811642767,-0.5257899328896082,-0.268971469575868,0.0701821493349897,7.0,0.0642084291807031,Partly Cloudy,-0.2459874435949345,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,High,9.0,3.0,1.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 12:00:00,PM2.5,1.5447973518464988,μg/m³,2025-09-18,12.0,0.0,Summer,2025-09-18 12:00:00,2025-09-18 12:00:00,0.2762954957631455,-1.333834226764781,0.8517429869902061,-1.30646770300519,14.0,-0.1816961932134794,Light Rain,-0.1085856131927987,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200.0,Unhealthy,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 12:00:00,PM10,0.7641268566991948,μg/m³,2025-09-18,12.0,0.0,Summer,2025-09-18 12:00:00,2025-09-18 12:00:00,0.2762954957631455,-1.333834226764781,0.8517429869902061,-1.30646770300519,14.0,-0.1816961932134794,Light Rain,-0.1085856131927987,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100.0,Moderate,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 12:00:00,NO2,-0.1076267598239702,μg/m³,2025-09-18,12.0,0.0,Summer,2025-09-18 12:00:00,2025-09-18 12:00:00,0.2762954957631455,-1.333834226764781,0.8517429869902061,-1.30646770300519,14.0,-0.1816961932134794,Light Rain,-0.1085856131927987,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 12:00:00,CO,-1.0645871673116512,mg/m³,2025-09-18,12.0,0.0,Summer,2025-09-18 12:00:00,2025-09-18 12:00:00,0.2762954957631455,-1.333834226764781,0.8517429869902061,-1.30646770300519,14.0,-0.1816961932134794,Light Rain,-0.1085856131927987,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 12:00:00,SO2,-0.4760726766153585,μg/m³,2025-09-18,12.0,0.0,Summer,2025-09-18 12:00:00,2025-09-18 12:00:00,0.2762954957631455,-1.333834226764781,0.8517429869902061,-1.30646770300519,14.0,-0.1816961932134794,Light Rain,-0.1085856131927987,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 12:00:00,O3,-0.4322940150508316,μg/m³,2025-09-18,12.0,0.0,Summer,2025-09-18 12:00:00,2025-09-18 12:00:00,0.2762954957631455,-1.333834226764781,0.8517429869902061,-1.30646770300519,14.0,-0.1816961932134794,Light Rain,-0.1085856131927987,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Low,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 16:00:00,PM2.5,1.9670116919017024,μg/m³,2025-09-18,16.0,0.0,Summer,2025-09-18 16:00:00,2025-09-18 16:00:00,0.4220456433164817,-0.6267954696240048,-1.389685926141942,0.2321409554926576,137.0,-0.1816961932134794,Light Rain,-0.0055342403911967,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200.0,Unhealthy,Medium,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 16:00:00,PM10,1.7299017598038946,μg/m³,2025-09-18,16.0,0.0,Summer,2025-09-18 16:00:00,2025-09-18 16:00:00,0.4220456433164817,-0.6267954696240048,-1.389685926141942,0.2321409554926576,137.0,-0.1816961932134794,Light Rain,-0.0055342403911967,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100.0,Moderate,Medium,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 16:00:00,NO2,-0.3179993885501537,μg/m³,2025-09-18,16.0,0.0,Summer,2025-09-18 16:00:00,2025-09-18 16:00:00,0.4220456433164817,-0.6267954696240048,-1.389685926141942,0.2321409554926576,137.0,-0.1816961932134794,Light Rain,-0.0055342403911967,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Medium,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 16:00:00,CO,-1.0969069845740536,mg/m³,2025-09-18,16.0,0.0,Summer,2025-09-18 16:00:00,2025-09-18 16:00:00,0.4220456433164817,-0.6267954696240048,-1.389685926141942,0.2321409554926576,137.0,-0.1816961932134794,Light Rain,-0.0055342403911967,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Medium,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 16:00:00,SO2,-0.4396394280650139,μg/m³,2025-09-18,16.0,0.0,Summer,2025-09-18 16:00:00,2025-09-18 16:00:00,0.4220456433164817,-0.6267954696240048,-1.389685926141942,0.2321409554926576,137.0,-0.1816961932134794,Light Rain,-0.0055342403911967,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Medium,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 16:00:00,O3,0.0768900150922912,μg/m³,2025-09-18,16.0,0.0,Summer,2025-09-18 16:00:00,2025-09-18 16:00:00,0.4220456433164817,-0.6267954696240048,-1.389685926141942,0.2321409554926576,137.0,-0.1816961932134794,Light Rain,-0.0055342403911967,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Medium,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 20:00:00,PM2.5,1.5912203620961314,μg/m³,2025-09-18,20.0,0.0,Summer,2025-09-18 20:00:00,2025-09-18 20:00:00,1.6366302062609517,0.5852709711887543,0.1793143130505616,1.5278114047540037,213.0,-0.4276008156076621,Fog,-1.4482534596136212,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,200.0,Unhealthy,Medium,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 20:00:00,PM10,2.415081885766828,μg/m³,2025-09-18,20.0,0.0,Summer,2025-09-18 20:00:00,2025-09-18 20:00:00,1.6366302062609517,0.5852709711887543,0.1793143130505616,1.5278114047540037,213.0,-0.4276008156076621,Fog,-1.4482534596136212,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100.0,Moderate,Medium,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 20:00:00,NO2,0.6410177345814981,μg/m³,2025-09-18,20.0,0.0,Summer,2025-09-18 20:00:00,2025-09-18 20:00:00,1.6366302062609517,0.5852709711887543,0.1793143130505616,1.5278114047540037,213.0,-0.4276008156076621,Fog,-1.4482534596136212,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,100.0,Moderate,Medium,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 20:00:00,CO,-1.0848605072307944,mg/m³,2025-09-18,20.0,0.0,Summer,2025-09-18 20:00:00,2025-09-18 20:00:00,1.6366302062609517,0.5852709711887543,0.1793143130505616,1.5278114047540037,213.0,-0.4276008156076621,Fog,-1.4482534596136212,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Medium,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 20:00:00,SO2,-0.5410061276607309,μg/m³,2025-09-18,20.0,0.0,Summer,2025-09-18 20:00:00,2025-09-18 20:00:00,1.6366302062609517,0.5852709711887543,0.1793143130505616,1.5278114047540037,213.0,-0.4276008156076621,Fog,-1.4482534596136212,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Medium,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-18 20:00:00,O3,-0.1305444484282193,μg/m³,2025-09-18,20.0,0.0,Summer,2025-09-18 20:00:00,2025-09-18 20:00:00,1.6366302062609517,0.5852709711887543,0.1793143130505616,1.5278114047540037,213.0,-0.4276008156076621,Fog,-1.4482534596136212,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,50.0,Good,Medium,9.0,3.0,0.0,Natural
sensor_01,Pune_City_Center,18.5204,73.8567,urban,2025-09-19 00:00:00,PM2.5,0.323402075848252,μg/m³,2025-09-19,0.0,0.0,Summer,2025-09-19 00:00:00,2025-09-19 00:00:00,-0.9059001455028056,0.4842654344543576,-0.268971469575868,0.7180173739656622,239.0,0.8019222963632513,Partly Cloudy,-0.3490388163965359,6377.0,436.5764823559367,5.0,25.0,36.0,68.0,20.0,83.0,166.0,38.0,10774.0,150.0,Unhealthy for Sensitive Groups,Low,9.0,4.0,0.0,Natural
