sensor_id,sensor_name,sensor_latitude,sensor_longitude,area_type,measurement_timestamp,pollutant,pollutant_value,pollutant_unit,date,hour,is_weekend,season,timestamp_rounded,weather_timestamp,temperature_c,humidity_percent,pressure_hpa,wind_speed_ms,wind_direction_deg,precipitation_mm,weather_condition,visibility_km,road_edges,road_length_km,industrial_area,commercial_area,residential_area,green_space,water_body,educational,medical,transportation,building_density,aqi,pollution_category,traffic_influence,month,day_of_week,is_rush_hour,PM2.5,PM10,NO2,CO,SO2,O3
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 12:00:00,NO2,34.13,μg/m³,2025-09-04,12,False,Summer,2025-09-04 12:00:00,2025-09-04 12:00:00,25.8,74,1008,4.7,351,0.6,Fog,12.1,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,3,0,194.27,162.87,43.12,8.24,28.94,111.02
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 12:00:00,CO,1.38,mg/m³,2025-09-04,12,False,Summer,2025-09-04 12:00:00,2025-09-04 12:00:00,25.8,74,1008,4.7,351,0.6,Fog,12.1,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,3,0,96.22,141.46,82.89,3.85,27.27,46.94
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 12:00:00,SO2,18.74,μg/m³,2025-09-04,12,False,Summer,2025-09-04 12:00:00,2025-09-04 12:00:00,25.8,74,1008,4.7,351,0.6,Fog,12.1,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,3,0,54.85,186.12,17.02,1.53,17.62,113.75
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 12:00:00,O3,29.46,μg/m³,2025-09-04,12,False,Summer,2025-09-04 12:00:00,2025-09-04 12:00:00,25.8,74,1008,4.7,351,0.6,Fog,12.1,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,3,0,23.96,85.35,68.82,4.98,35.89,94.7
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 16:00:00,PM2.5,57.43,μg/m³,2025-09-04,16,False,Summer,2025-09-04 16:00:00,2025-09-04 16:00:00,26.2,92,1013,5.0,48,0.5,Clear,13.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,200,Unhealthy,Medium,9,3,0,42.25,283.55,5.34,0.81,35.41,41.21
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 16:00:00,PM10,96.95,μg/m³,2025-09-04,16,False,Summer,2025-09-04 16:00:00,2025-09-04 16:00:00,26.2,92,1013,5.0,48,0.5,Clear,13.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Medium,9,3,0,108.76,184.86,15.43,5.27,33.88,143.03
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 16:00:00,NO2,66.54,μg/m³,2025-09-04,16,False,Summer,2025-09-04 16:00:00,2025-09-04 16:00:00,26.2,92,1013,5.0,48,0.5,Clear,13.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Medium,9,3,0,74.03,107.13,38.33,0.29,73.47,81.8
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 16:00:00,CO,2.16,mg/m³,2025-09-04,16,False,Summer,2025-09-04 16:00:00,2025-09-04 16:00:00,26.2,92,1013,5.0,48,0.5,Clear,13.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Medium,9,3,0,167.49,145.91,12.94,7.31,28.5,121.22
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 16:00:00,SO2,33.22,μg/m³,2025-09-04,16,False,Summer,2025-09-04 16:00:00,2025-09-04 16:00:00,26.2,92,1013,5.0,48,0.5,Clear,13.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Medium,9,3,0,91.87,245.59,85.36,4.93,4.37,83.59
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 16:00:00,O3,25.04,μg/m³,2025-09-04,16,False,Summer,2025-09-04 16:00:00,2025-09-04 16:00:00,26.2,92,1013,5.0,48,0.5,Clear,13.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Medium,9,3,0,57.26,65.25,87.09,4.64,15.92,140.61
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 20:00:00,PM2.5,56.29,μg/m³,2025-09-04,20,False,Summer,2025-09-04 20:00:00,2025-09-04 20:00:00,30.2,87,1007,2.6,215,0.1,Cloudy,9.2,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,200,Unhealthy,Medium,9,3,0,127.26,101.99,76.78,2.04,58.28,29.78
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 20:00:00,PM10,93.46,μg/m³,2025-09-04,20,False,Summer,2025-09-04 20:00:00,2025-09-04 20:00:00,30.2,87,1007,2.6,215,0.1,Cloudy,9.2,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Medium,9,3,0,144.29,210.26,28.04,3.68,48.09,86.46
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 20:00:00,NO2,30.44,μg/m³,2025-09-04,20,False,Summer,2025-09-04 20:00:00,2025-09-04 20:00:00,30.2,87,1007,2.6,215,0.1,Cloudy,9.2,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Medium,9,3,0,41.74,108.34,54.71,1.9,76.24,13.52
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 20:00:00,CO,3.41,mg/m³,2025-09-04,20,False,Summer,2025-09-04 20:00:00,2025-09-04 20:00:00,30.2,87,1007,2.6,215,0.1,Cloudy,9.2,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Medium,9,3,0,41.85,241.9,22.5,7.38,56.17,37.64
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 20:00:00,SO2,48.96,μg/m³,2025-09-04,20,False,Summer,2025-09-04 20:00:00,2025-09-04 20:00:00,30.2,87,1007,2.6,215,0.1,Cloudy,9.2,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Medium,9,3,0,16.97,56.53,31.72,2.07,17.15,49.34
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-04 20:00:00,O3,34.18,μg/m³,2025-09-04,20,False,Summer,2025-09-04 20:00:00,2025-09-04 20:00:00,30.2,87,1007,2.6,215,0.1,Cloudy,9.2,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Medium,9,3,0,149.92,233.55,54.02,6.21,11.41,76.17
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 00:00:00,PM2.5,52.25,μg/m³,2025-09-05,0,False,Summer,2025-09-05 00:00:00,2025-09-05 00:00:00,26.0,87,1017,4.6,355,0.7,Fog,10.2,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,150,Unhealthy for Sensitive Groups,Low,9,4,0,136.12,39.14,74.83,2.87,42.62,124.82
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 00:00:00,PM10,62.57,μg/m³,2025-09-05,0,False,Summer,2025-09-05 00:00:00,2025-09-05 00:00:00,26.0,87,1017,4.6,355,0.7,Fog,10.2,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Low,9,4,0,100.18,23.53,13.99,6.6,53.89,75.33
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 00:00:00,NO2,51.88,μg/m³,2025-09-05,0,False,Summer,2025-09-05 00:00:00,2025-09-05 00:00:00,26.0,87,1017,4.6,355,0.7,Fog,10.2,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,4,0,170.39,271.5,33.19,5.45,14.92,88.57
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 00:00:00,CO,1.55,mg/m³,2025-09-05,0,False,Summer,2025-09-05 00:00:00,2025-09-05 00:00:00,26.0,87,1017,4.6,355,0.7,Fog,10.2,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,4,0,163.08,182.77,93.03,4.29,48.93,139.37
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 00:00:00,SO2,24.08,μg/m³,2025-09-05,0,False,Summer,2025-09-05 00:00:00,2025-09-05 00:00:00,26.0,87,1017,4.6,355,0.7,Fog,10.2,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,4,0,121.22,118.51,45.77,6.76,69.47,115.91
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 00:00:00,O3,27.31,μg/m³,2025-09-05,0,False,Summer,2025-09-05 00:00:00,2025-09-05 00:00:00,26.0,87,1017,4.6,355,0.7,Fog,10.2,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,4,0,174.97,85.13,94.19,4.22,58.75,17.03
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 04:00:00,PM2.5,80.92,μg/m³,2025-09-05,4,False,Summer,2025-09-05 04:00:00,2025-09-05 04:00:00,29.1,60,1017,4.7,176,0.0,Cloudy,5.1,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,200,Unhealthy,Low,9,4,0,49.11,192.73,99.18,8.23,53.81,34.7
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 04:00:00,PM10,173.23,μg/m³,2025-09-05,4,False,Summer,2025-09-05 04:00:00,2025-09-05 04:00:00,29.1,60,1017,4.7,176,0.0,Cloudy,5.1,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,150,Unhealthy for Sensitive Groups,Low,9,4,0,31.26,162.52,55.03,7.32,63.57,15.35
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 04:00:00,NO2,52.77,μg/m³,2025-09-05,4,False,Summer,2025-09-05 04:00:00,2025-09-05 04:00:00,29.1,60,1017,4.7,176,0.0,Cloudy,5.1,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,4,0,61.25,297.65,32.36,5.45,10.12,19.67
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 04:00:00,CO,1.85,mg/m³,2025-09-05,4,False,Summer,2025-09-05 04:00:00,2025-09-05 04:00:00,29.1,60,1017,4.7,176,0.0,Cloudy,5.1,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,4,0,20.85,295.3,80.12,8.78,17.9,57.44
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 04:00:00,SO2,38.95,μg/m³,2025-09-05,4,False,Summer,2025-09-05 04:00:00,2025-09-05 04:00:00,29.1,60,1017,4.7,176,0.0,Cloudy,5.1,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Low,9,4,0,110.92,197.81,20.13,8.31,4.97,111.9
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 04:00:00,O3,30.5,μg/m³,2025-09-05,4,False,Summer,2025-09-05 04:00:00,2025-09-05 04:00:00,29.1,60,1017,4.7,176,0.0,Cloudy,5.1,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,4,0,187.96,144.0,28.94,5.37,13.31,44.21
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 08:00:00,PM2.5,155.06,μg/m³,2025-09-05,8,False,Summer,2025-09-05 08:00:00,2025-09-05 08:00:00,29.5,87,1014,1.3,85,1.1,Light Rain,11.0,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,300,Very Unhealthy,High,9,4,1,17.48,157.52,79.56,0.78,73.23,64.92
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 08:00:00,PM10,113.32,μg/m³,2025-09-05,8,False,Summer,2025-09-05 08:00:00,2025-09-05 08:00:00,29.5,87,1014,1.3,85,1.1,Light Rain,11.0,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,High,9,4,1,33.2,211.09,46.2,5.7,19.33,65.14
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 08:00:00,NO2,89.44,μg/m³,2025-09-05,8,False,Summer,2025-09-05 08:00:00,2025-09-05 08:00:00,29.5,87,1014,1.3,85,1.1,Light Rain,11.0,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,High,9,4,1,95.92,48.44,24.15,3.62,53.64,92.64
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 08:00:00,CO,5.03,mg/m³,2025-09-05,8,False,Summer,2025-09-05 08:00:00,2025-09-05 08:00:00,29.5,87,1014,1.3,85,1.1,Light Rain,11.0,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,High,9,4,1,187.44,111.94,66.86,5.45,55.94,135.01
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 08:00:00,SO2,61.94,μg/m³,2025-09-05,8,False,Summer,2025-09-05 08:00:00,2025-09-05 08:00:00,29.5,87,1014,1.3,85,1.1,Light Rain,11.0,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,High,9,4,1,70.07,41.08,74.61,6.51,52.34,147.65
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 08:00:00,O3,34.13,μg/m³,2025-09-05,8,False,Summer,2025-09-05 08:00:00,2025-09-05 08:00:00,29.5,87,1014,1.3,85,1.1,Light Rain,11.0,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,High,9,4,1,106.37,40.54,16.88,6.48,45.21,94.65
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 12:00:00,PM2.5,58.73,μg/m³,2025-09-05,12,False,Summer,2025-09-05 12:00:00,2025-09-05 12:00:00,32.0,89,1017,2.4,62,0.3,Clear,13.6,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,200,Unhealthy,Low,9,4,0,17.9,74.83,31.31,6.77,39.92,80.71
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 12:00:00,PM10,161.52,μg/m³,2025-09-05,12,False,Summer,2025-09-05 12:00:00,2025-09-05 12:00:00,32.0,89,1017,2.4,62,0.3,Clear,13.6,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,150,Unhealthy for Sensitive Groups,Low,9,4,0,38.19,155.87,26.02,6.82,34.75,105.46
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 12:00:00,NO2,40.42,μg/m³,2025-09-05,12,False,Summer,2025-09-05 12:00:00,2025-09-05 12:00:00,32.0,89,1017,2.4,62,0.3,Clear,13.6,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,4,0,197.46,239.74,41.09,1.18,73.52,103.52
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 12:00:00,CO,1.98,mg/m³,2025-09-05,12,False,Summer,2025-09-05 12:00:00,2025-09-05 12:00:00,32.0,89,1017,2.4,62,0.3,Clear,13.6,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,4,0,193.37,155.94,77.53,2.0,2.74,83.35
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 12:00:00,SO2,51.07,μg/m³,2025-09-05,12,False,Summer,2025-09-05 12:00:00,2025-09-05 12:00:00,32.0,89,1017,2.4,62,0.3,Clear,13.6,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Low,9,4,0,10.94,113.93,72.8,6.34,6.17,113.17
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 12:00:00,O3,23.18,μg/m³,2025-09-05,12,False,Summer,2025-09-05 12:00:00,2025-09-05 12:00:00,32.0,89,1017,2.4,62,0.3,Clear,13.6,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,4,0,190.84,43.06,67.94,4.14,40.42,78.78
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 16:00:00,PM2.5,73.07,μg/m³,2025-09-05,16,False,Summer,2025-09-05 16:00:00,2025-09-05 16:00:00,34.9,90,1008,4.3,270,0.3,Clear,9.8,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,200,Unhealthy,Medium,9,4,0,131.43,174.08,5.6,7.65,27.78,149.5
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 16:00:00,PM10,110.57,μg/m³,2025-09-05,16,False,Summer,2025-09-05 16:00:00,2025-09-05 16:00:00,34.9,90,1008,4.3,270,0.3,Clear,9.8,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Medium,9,4,0,174.9,95.96,18.5,1.34,33.84,16.86
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 16:00:00,NO2,60.6,μg/m³,2025-09-05,16,False,Summer,2025-09-05 16:00:00,2025-09-05 16:00:00,34.9,90,1008,4.3,270,0.3,Clear,9.8,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Medium,9,4,0,96.4,192.18,26.21,2.0,79.83,72.05
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 16:00:00,CO,2.09,mg/m³,2025-09-05,16,False,Summer,2025-09-05 16:00:00,2025-09-05 16:00:00,34.9,90,1008,4.3,270,0.3,Clear,9.8,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Medium,9,4,0,107.96,293.61,30.84,5.63,62.46,65.58
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 16:00:00,SO2,43.17,μg/m³,2025-09-05,16,False,Summer,2025-09-05 16:00:00,2025-09-05 16:00:00,34.9,90,1008,4.3,270,0.3,Clear,9.8,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Medium,9,4,0,102.88,51.17,18.91,5.06,70.44,117.84
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 16:00:00,O3,36.62,μg/m³,2025-09-05,16,False,Summer,2025-09-05 16:00:00,2025-09-05 16:00:00,34.9,90,1008,4.3,270,0.3,Clear,9.8,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Medium,9,4,0,136.7,79.4,43.98,2.74,30.75,36.72
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 20:00:00,PM2.5,76.57,μg/m³,2025-09-05,20,False,Summer,2025-09-05 20:00:00,2025-09-05 20:00:00,42.6,90,1017,1.3,353,0.2,Cloudy,12.6,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,200,Unhealthy,Medium,9,4,0,36.53,152.47,12.14,4.14,20.69,70.77
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 20:00:00,PM10,85.99,μg/m³,2025-09-05,20,False,Summer,2025-09-05 20:00:00,2025-09-05 20:00:00,42.6,90,1017,1.3,353,0.2,Cloudy,12.6,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Medium,9,4,0,15.69,291.21,76.25,0.45,61.9,107.71
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 20:00:00,NO2,28.23,μg/m³,2025-09-05,20,False,Summer,2025-09-05 20:00:00,2025-09-05 20:00:00,42.6,90,1017,1.3,353,0.2,Cloudy,12.6,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Medium,9,4,0,68.51,236.11,79.83,0.47,64.99,94.45
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 20:00:00,CO,2.12,mg/m³,2025-09-05,20,False,Summer,2025-09-05 20:00:00,2025-09-05 20:00:00,42.6,90,1017,1.3,353,0.2,Cloudy,12.6,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Medium,9,4,0,143.89,271.5,59.56,1.04,44.89,86.32
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 20:00:00,SO2,40.85,μg/m³,2025-09-05,20,False,Summer,2025-09-05 20:00:00,2025-09-05 20:00:00,42.6,90,1017,1.3,353,0.2,Cloudy,12.6,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Medium,9,4,0,48.35,113.44,13.52,5.81,71.88,70.89
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-05 20:00:00,O3,33.75,μg/m³,2025-09-05,20,False,Summer,2025-09-05 20:00:00,2025-09-05 20:00:00,42.6,90,1017,1.3,353,0.2,Cloudy,12.6,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Medium,9,4,0,137.95,297.77,89.56,8.65,77.45,115.28
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-06 00:00:00,PM2.5,28.73,μg/m³,2025-09-06,0,True,Summer,2025-09-06 00:00:00,2025-09-06 00:00:00,20.2,68,1014,2.0,84,1.1,Light Rain,12.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Low,9,5,0,194.28,48.79,96.74,2.68,38.74,100.5
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-06 00:00:00,PM10,81.57,μg/m³,2025-09-06,0,True,Summer,2025-09-06 00:00:00,2025-09-06 00:00:00,20.2,68,1014,2.0,84,1.1,Light Rain,12.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Low,9,5,0,27.84,34.83,24.22,0.44,19.37,132.46
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-06 00:00:00,NO2,18.11,μg/m³,2025-09-06,0,True,Summer,2025-09-06 00:00:00,2025-09-06 00:00:00,20.2,68,1014,2.0,84,1.1,Light Rain,12.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,5,0,137.79,259.57,71.94,7.12,42.33,112.62
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-06 00:00:00,CO,2.04,mg/m³,2025-09-06,0,True,Summer,2025-09-06 00:00:00,2025-09-06 00:00:00,20.2,68,1014,2.0,84,1.1,Light Rain,12.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,5,0,94.31,279.63,84.98,8.57,79.18,29.66
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-06 00:00:00,SO2,6.46,μg/m³,2025-09-06,0,True,Summer,2025-09-06 00:00:00,2025-09-06 00:00:00,20.2,68,1014,2.0,84,1.1,Light Rain,12.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,5,0,174.95,45.36,56.29,1.47,24.85,96.74
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-06 00:00:00,O3,11.11,μg/m³,2025-09-06,0,True,Summer,2025-09-06 00:00:00,2025-09-06 00:00:00,20.2,68,1014,2.0,84,1.1,Light Rain,12.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,5,0,43.66,51.76,35.72,3.92,50.17,16.24
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-06 04:00:00,PM2.5,58.46,μg/m³,2025-09-06,4,True,Summer,2025-09-06 04:00:00,2025-09-06 04:00:00,22.3,66,1014,2.2,123,0.2,Light Rain,5.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,200,Unhealthy,Low,9,5,0,141.6,29.29,50.46,1.67,56.13,64.23
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-06 04:00:00,PM10,89.44,μg/m³,2025-09-06,4,True,Summer,2025-09-06 04:00:00,2025-09-06 04:00:00,22.3,66,1014,2.2,123,0.2,Light Rain,5.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Low,9,5,0,169.24,49.26,53.67,1.15,18.69,67.67
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-06 04:00:00,NO2,59.54,μg/m³,2025-09-06,4,True,Summer,2025-09-06 04:00:00,2025-09-06 04:00:00,22.3,66,1014,2.2,123,0.2,Light Rain,5.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100,Moderate,Low,9,5,0,189.48,78.64,43.06,6.52,47.9,129.68
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-09-06 04:00:00,CO,1.34,mg/m³,2025-09-06,4,True,Summer,2025-09-06 04:00:00,2025-09-06 04:00:00,22.3,66,1014,2.2,123,0.2,Light Rain,5.9,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50,Good,Low,9,5,0,139.82,291.62,93.34,9.68,26.53,35.25
